=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1
Relation:     final_train
Instances:    40000
Attributes:   658
              [list of attributes omitted]
Test mode:    evaluate on training data

=== Classifier model (full training set) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

Time taken to build model: 751.52 seconds

=== Predictions on training set ===

inst#,actual,predicted,error,prediction
30692,2:positive,2:positive,,0.94
30693,1:negative,1:negative,,0.94
30694,2:positive,2:positive,,0.74
30695,2:positive,2:positive,,0.86
30696,2:positive,2:positive,,0.87
30697,2:positive,2:positive,,0.92
30698,1:negative,1:negative,,0.99
30699,2:positive,2:positive,,0.9
30700,2:positive,2:positive,,0.93
30701,3:neutral,3:neutral,,0.57
30702,1:negative,1:negative,,0.78
30703,2:positive,2:positive,,0.79
30704,3:neutral,3:neutral,,0.69
30705,2:positive,2:positive,,0.91
30706,1:negative,1:negative,,0.88
30707,3:neutral,3:neutral,,0.66
30708,2:positive,2:positive,,0.8
30709,1:negative,1:negative,,0.74
30710,2:positive,2:positive,,0.87
30711,2:positive,2:positive,,0.86
30712,1:negative,1:negative,,0.78
30713,3:neutral,3:neutral,,0.79
30714,2:positive,2:positive,,0.93
30715,1:negative,1:negative,,0.84
30716,3:neutral,3:neutral,,0.7
30717,1:negative,1:negative,,0.89
30718,2:positive,2:positive,,0.88
30719,2:positive,2:positive,,0.87
30720,2:positive,2:positive,,0.98
30721,2:positive,2:positive,,0.82
30722,1:negative,1:negative,,0.82
30723,1:negative,1:negative,,0.87
30724,2:positive,2:positive,,1
30725,2:positive,2:positive,,0.84
30726,2:positive,2:positive,,0.87
30727,2:positive,2:positive,,0.9
30728,1:negative,1:negative,,0.9
30729,2:positive,2:positive,,0.96
30730,2:positive,2:positive,,0.78
30731,3:neutral,3:neutral,,0.77
30732,1:negative,1:negative,,0.78
30733,1:negative,1:negative,,0.76
30734,2:positive,2:positive,,0.86
30735,1:negative,1:negative,,0.89
30736,2:positive,2:positive,,0.87
30737,2:positive,2:positive,,0.609
30738,3:neutral,3:neutral,,0.71
30739,2:positive,2:positive,,0.78
30740,2:positive,2:positive,,0.78
30741,1:negative,1:negative,,0.89
30742,2:positive,2:positive,,0.82
30743,2:positive,2:positive,,0.92
30744,1:negative,1:negative,,0.83
30745,2:positive,2:positive,,0.94
30746,1:negative,1:negative,,0.85
30747,2:positive,2:positive,,0.96
30748,1:negative,1:negative,,0.76
30749,2:positive,2:positive,,0.95
30750,2:positive,2:positive,,0.83
30751,3:neutral,3:neutral,,0.73
30752,2:positive,2:positive,,0.93
30753,1:negative,1:negative,,0.78
30754,2:positive,2:positive,,0.91
30755,2:positive,2:positive,,0.95
30756,3:neutral,3:neutral,,0.71
30757,1:negative,1:negative,,0.82
30758,3:neutral,3:neutral,,0.76
30759,3:neutral,3:neutral,,0.61
30760,2:positive,2:positive,,0.96
30761,1:negative,1:negative,,0.79
30762,3:neutral,3:neutral,,0.64
30763,2:positive,2:positive,,0.86
30764,2:positive,2:positive,,0.86
30765,1:negative,1:negative,,0.88
30766,2:positive,2:positive,,0.9
30767,3:neutral,3:neutral,,0.65
30768,3:neutral,3:neutral,,0.7
30769,2:positive,2:positive,,0.8
30770,1:negative,1:negative,,0.77
30771,2:positive,2:positive,,0.99
30772,1:negative,1:negative,,0.68
30773,1:negative,1:negative,,0.82
30774,2:positive,2:positive,,0.94
30775,1:negative,1:negative,,0.79
30776,1:negative,1:negative,,0.74
30777,2:positive,2:positive,,0.84
30778,2:positive,2:positive,,0.94
30779,1:negative,1:negative,,0.78
30780,2:positive,2:positive,,0.96
30781,2:positive,2:positive,,0.96
30782,1:negative,1:negative,,0.85
30783,1:negative,1:negative,,0.79
30784,1:negative,1:negative,,0.95
30785,1:negative,1:negative,,0.79
30786,2:positive,2:positive,,0.81
30787,1:negative,1:negative,,0.86
30788,1:negative,1:negative,,0.86
30789,1:negative,1:negative,,0.85
30790,1:negative,1:negative,,0.77
30791,2:positive,2:positive,,0.82
30792,2:positive,2:positive,,0.98
30793,1:negative,1:negative,,0.82
30794,1:negative,1:negative,,0.8
30795,2:positive,2:positive,,0.78
30796,2:positive,2:positive,,0.87
30797,3:neutral,3:neutral,,0.64
30798,2:positive,2:positive,,0.85
30799,2:positive,2:positive,,0.79
30800,1:negative,1:negative,,0.69
30801,2:positive,2:positive,,0.97
30802,3:neutral,3:neutral,,0.72
30803,3:neutral,3:neutral,,0.8
30804,2:positive,2:positive,,0.98
30805,3:neutral,3:neutral,,0.78
30806,2:positive,2:positive,,0.96
30807,2:positive,2:positive,,0.95
30808,2:positive,2:positive,,0.85
30809,1:negative,1:negative,,0.87
30810,1:negative,1:negative,,0.88
30811,1:negative,1:negative,,0.7
30812,2:positive,2:positive,,0.91
30813,1:negative,1:negative,,0.84
30814,1:negative,1:negative,,0.89
30815,1:negative,2:positive,+,0.609
30816,2:positive,2:positive,,0.92
30817,3:neutral,3:neutral,,0.69
30818,2:positive,2:positive,,0.93
30819,2:positive,2:positive,,0.92
30820,2:positive,2:positive,,0.81
30821,2:positive,2:positive,,0.89
30822,3:neutral,3:neutral,,0.67
30823,1:negative,1:negative,,0.82
30824,2:positive,2:positive,,0.87
30825,2:positive,2:positive,,0.82
30826,2:positive,2:positive,,0.92
30827,2:positive,2:positive,,0.84
30828,1:negative,1:negative,,0.82
30829,2:positive,2:positive,,0.8
30830,3:neutral,3:neutral,,0.91
30831,1:negative,1:negative,,0.9
30832,3:neutral,3:neutral,,0.64
30833,3:neutral,3:neutral,,0.8
30834,2:positive,2:positive,,0.79
30835,2:positive,2:positive,,0.89
30836,2:positive,2:positive,,0.91
30837,1:negative,1:negative,,0.93
30838,2:positive,2:positive,,0.74
30839,2:positive,2:positive,,0.93
30840,1:negative,1:negative,,0.83
30841,2:positive,2:positive,,0.85
30842,1:negative,1:negative,,0.85
30843,3:neutral,3:neutral,,0.76
30844,1:negative,1:negative,,0.74
30845,2:positive,2:positive,,0.91
30846,2:positive,2:positive,,0.94
30847,2:positive,2:positive,,0.78
30848,2:positive,2:positive,,0.86
30849,1:negative,1:negative,,0.89
30850,2:positive,2:positive,,0.94
30851,2:positive,2:positive,,0.88
30852,3:neutral,3:neutral,,0.77
30853,2:positive,2:positive,,0.85
30854,1:negative,1:negative,,0.79
30855,2:positive,2:positive,,0.82
30856,1:negative,1:negative,,0.94
30857,2:positive,2:positive,,0.78
30858,1:negative,1:negative,,0.84
30859,1:negative,1:negative,,0.84
30860,2:positive,2:positive,,0.95
30861,2:positive,2:positive,,0.99
30862,2:positive,2:positive,,0.89
30863,1:negative,1:negative,,0.69
30864,3:neutral,3:neutral,,0.72
30865,1:negative,1:negative,,0.93
30866,2:positive,2:positive,,0.95
30867,1:negative,1:negative,,0.84
30868,1:negative,1:negative,,0.94
30869,2:positive,2:positive,,0.8
30870,3:neutral,3:neutral,,0.74
30871,1:negative,1:negative,,0.8
30872,2:positive,2:positive,,0.93
30873,2:positive,2:positive,,0.87
30874,1:negative,1:negative,,0.73
30875,2:positive,2:positive,,0.88
30876,2:positive,2:positive,,0.97
30877,2:positive,2:positive,,0.85
30878,2:positive,2:positive,,0.91
30879,2:positive,2:positive,,0.87
30880,3:neutral,3:neutral,,0.75
30881,2:positive,2:positive,,0.88
30882,3:neutral,3:neutral,,0.71
30883,2:positive,2:positive,,1
30884,2:positive,2:positive,,0.93
30885,2:positive,2:positive,,0.9
30886,2:positive,2:positive,,0.93
30887,2:positive,2:positive,,0.88
30888,3:neutral,3:neutral,,0.77
30889,2:positive,2:positive,,0.89
30890,2:positive,2:positive,,0.97
30891,1:negative,1:negative,,0.89
30892,2:positive,2:positive,,0.88
30893,2:positive,2:positive,,0.82
30894,2:positive,2:positive,,0.96
30895,2:positive,2:positive,,0.84
30896,1:negative,1:negative,,0.79
30897,3:neutral,3:neutral,,0.62
30898,1:negative,1:negative,,0.88
30899,3:neutral,3:neutral,,0.79
30900,3:neutral,3:neutral,,0.7
30901,2:positive,2:positive,,0.92
30902,1:negative,1:negative,,0.88
30903,1:negative,1:negative,,0.9
30904,2:positive,2:positive,,0.95
30905,2:positive,2:positive,,0.87
30906,2:positive,2:positive,,0.93
30907,1:negative,1:negative,,0.81
30908,2:positive,2:positive,,0.89
30909,2:positive,2:positive,,0.7
30910,2:positive,2:positive,,0.97
30911,1:negative,1:negative,,0.89
30912,1:negative,1:negative,,0.85
30913,2:positive,2:positive,,0.95
30914,2:positive,2:positive,,0.86
30915,3:neutral,3:neutral,,0.69
30916,2:positive,2:positive,,0.78
30917,1:negative,1:negative,,0.86
30918,3:neutral,3:neutral,,0.74
30919,2:positive,2:positive,,0.86
30920,1:negative,1:negative,,0.75
30921,2:positive,2:positive,,1
30922,1:negative,1:negative,,0.92
30923,1:negative,1:negative,,0.703
30924,2:positive,2:positive,,0.92
30925,3:neutral,3:neutral,,0.81
30926,1:negative,1:negative,,0.79
30927,1:negative,1:negative,,0.84
30928,3:neutral,3:neutral,,0.82
30929,2:positive,2:positive,,0.77
30930,2:positive,2:positive,,0.86
30931,3:neutral,3:neutral,,0.71
30932,1:negative,1:negative,,0.806
30933,2:positive,2:positive,,0.87
30934,2:positive,2:positive,,0.88
30935,3:neutral,3:neutral,,0.64
30936,2:positive,2:positive,,0.8
30937,3:neutral,3:neutral,,0.71
30938,2:positive,2:positive,,0.92
30939,2:positive,2:positive,,0.9
30940,2:positive,2:positive,,0.9
30941,2:positive,2:positive,,0.9
30942,1:negative,1:negative,,0.59
30943,2:positive,2:positive,,0.7
30944,1:negative,1:negative,,0.84
30945,3:neutral,3:neutral,,0.74
30946,3:neutral,3:neutral,,0.76
30947,2:positive,2:positive,,0.89
30948,3:neutral,3:neutral,,0.69
30949,2:positive,2:positive,,0.91
30950,2:positive,2:positive,,0.82
30951,2:positive,2:positive,,0.9
30952,2:positive,2:positive,,0.86
30953,1:negative,1:negative,,0.73
30954,2:positive,2:positive,,0.83
30955,3:neutral,3:neutral,,0.61
30956,2:positive,2:positive,,0.99
30957,2:positive,2:positive,,0.91
30958,3:neutral,3:neutral,,0.75
30959,2:positive,2:positive,,0.86
30960,2:positive,2:positive,,0.88
30961,2:positive,2:positive,,0.88
30962,2:positive,2:positive,,0.96
30963,3:neutral,3:neutral,,0.75
30964,2:positive,2:positive,,0.87
30965,2:positive,2:positive,,0.89
30966,2:positive,2:positive,,0.92
30967,1:negative,1:negative,,0.82
30968,2:positive,2:positive,,0.97
30969,1:negative,1:negative,,0.88
30970,2:positive,2:positive,,0.87
30971,2:positive,2:positive,,0.98
30972,1:negative,1:negative,,0.732
30973,1:negative,1:negative,,0.74
30974,3:neutral,3:neutral,,0.7
30975,1:negative,1:negative,,0.78
30976,2:positive,2:positive,,0.89
30977,2:positive,2:positive,,0.84
30978,2:positive,2:positive,,0.95
30979,2:positive,2:positive,,0.94
30980,1:negative,1:negative,,0.9
30981,2:positive,2:positive,,0.86
30982,2:positive,2:positive,,0.88
30983,1:negative,1:negative,,0.84
30984,3:neutral,3:neutral,,0.65
30985,2:positive,2:positive,,0.86
30986,2:positive,2:positive,,0.96
30987,1:negative,1:negative,,0.83
30988,3:neutral,3:neutral,,0.73
30989,2:positive,2:positive,,0.96
30990,2:positive,2:positive,,0.85
30991,2:positive,2:positive,,0.85
30992,1:negative,1:negative,,0.9
30993,1:negative,1:negative,,0.86
30994,1:negative,1:negative,,0.93
30995,1:negative,1:negative,,0.81
30996,2:positive,2:positive,,0.86
30997,1:negative,1:negative,,0.71
30998,2:positive,2:positive,,0.87
30999,1:negative,1:negative,,0.82
31000,1:negative,1:negative,,0.91
31001,3:neutral,3:neutral,,0.58
31002,3:neutral,3:neutral,,0.73
31003,2:positive,2:positive,,0.79
31004,2:positive,2:positive,,0.87
31005,2:positive,2:positive,,0.84
31006,2:positive,2:positive,,0.97
31007,2:positive,2:positive,,0.9
31008,2:positive,2:positive,,0.84
31009,2:positive,2:positive,,0.84
31010,1:negative,1:negative,,0.94
31011,1:negative,1:negative,,0.89
31012,2:positive,2:positive,,0.88
31013,2:positive,2:positive,,0.92
31014,3:neutral,3:neutral,,0.67
31015,2:positive,2:positive,,0.76
31016,2:positive,2:positive,,0.98
31017,1:negative,1:negative,,0.93
31018,1:negative,1:negative,,0.72
31019,3:neutral,3:neutral,,0.74
31020,1:negative,1:negative,,0.88
31021,1:negative,1:negative,,0.98
31022,2:positive,2:positive,,0.609
31023,2:positive,2:positive,,0.89
31024,2:positive,2:positive,,0.92
31025,1:negative,1:negative,,0.74
31026,1:negative,1:negative,,0.81
31027,2:positive,2:positive,,0.91
31028,3:neutral,3:neutral,,0.66
31029,3:neutral,3:neutral,,0.7
31030,1:negative,1:negative,,0.72
31031,2:positive,2:positive,,0.79
31032,2:positive,2:positive,,0.9
31033,1:negative,1:negative,,0.79
31034,3:neutral,3:neutral,,0.78
31035,3:neutral,3:neutral,,0.72
31036,2:positive,2:positive,,0.93
31037,3:neutral,3:neutral,,0.69
31038,1:negative,1:negative,,0.77
31039,2:positive,2:positive,,0.88
31040,2:positive,2:positive,,0.75
31041,2:positive,2:positive,,0.96
31042,3:neutral,3:neutral,,0.72
31043,1:negative,1:negative,,0.76
31044,2:positive,2:positive,,0.93
31045,1:negative,1:negative,,0.78
31046,3:neutral,3:neutral,,0.75
31047,2:positive,2:positive,,0.92
31048,2:positive,2:positive,,0.84
31049,1:negative,1:negative,,0.86
31050,2:positive,2:positive,,0.97
31051,2:positive,2:positive,,0.92
31052,2:positive,2:positive,,0.87
31053,2:positive,2:positive,,0.97
31054,2:positive,2:positive,,0.79
31055,3:neutral,3:neutral,,0.7
31056,2:positive,2:positive,,0.94
31057,2:positive,2:positive,,0.9
31058,2:positive,2:positive,,0.77
31059,3:neutral,3:neutral,,0.71
31060,3:neutral,3:neutral,,0.68
31061,1:negative,2:positive,+,0.609
31062,2:positive,2:positive,,0.96
31063,2:positive,2:positive,,0.83
31064,3:neutral,3:neutral,,0.69
31065,2:positive,2:positive,,0.88
31066,2:positive,2:positive,,0.92
31067,1:negative,1:negative,,0.76
31068,3:neutral,3:neutral,,0.75
31069,2:positive,2:positive,,0.81
31070,1:negative,1:negative,,0.78
31071,2:positive,2:positive,,0.99
31072,1:negative,1:negative,,0.78
31073,1:negative,1:negative,,0.68
31074,2:positive,2:positive,,0.84
31075,2:positive,2:positive,,0.84
31076,2:positive,2:positive,,0.88
31077,1:negative,1:negative,,0.67
31078,2:positive,2:positive,,0.87
31079,3:neutral,3:neutral,,0.8
31080,2:positive,2:positive,,0.91
31081,1:negative,1:negative,,0.77
31082,1:negative,1:negative,,0.68
31083,2:positive,2:positive,,0.92
31084,2:positive,2:positive,,0.95
31085,2:positive,2:positive,,0.896
31086,1:negative,1:negative,,0.77
31087,2:positive,2:positive,,0.91
31088,1:negative,1:negative,,0.74
31089,1:negative,1:negative,,0.8
31090,2:positive,2:positive,,0.82
31091,2:positive,2:positive,,0.97
31092,2:positive,2:positive,,0.92
31093,2:positive,2:positive,,0.99
31094,2:positive,2:positive,,0.88
31095,1:negative,1:negative,,0.93
31096,2:positive,2:positive,,0.86
31097,2:positive,2:positive,,0.97
31098,1:negative,1:negative,,0.78
31099,1:negative,1:negative,,0.7
31100,2:positive,2:positive,,0.85
31101,2:positive,2:positive,,0.97
31102,1:negative,1:negative,,0.74
31103,3:neutral,3:neutral,,0.72
31104,2:positive,2:positive,,0.95
31105,1:negative,1:negative,,0.89
31106,1:negative,1:negative,,0.84
31107,1:negative,1:negative,,0.8
31108,2:positive,2:positive,,0.91
31109,2:positive,2:positive,,0.83
31110,1:negative,1:negative,,0.69
31111,1:negative,2:positive,+,0.609
31112,1:negative,1:negative,,0.78
31113,2:positive,2:positive,,0.81
31114,2:positive,2:positive,,0.86
31115,3:neutral,3:neutral,,0.74
31116,2:positive,2:positive,,0.91
31117,2:positive,2:positive,,0.73
31118,2:positive,2:positive,,0.89
31119,1:negative,1:negative,,0.76
31120,1:negative,1:negative,,0.93
31121,2:positive,2:positive,,0.91
31122,1:negative,1:negative,,0.88
31123,2:positive,2:positive,,0.95
31124,1:negative,1:negative,,0.744
31125,1:negative,1:negative,,0.64
31126,2:positive,2:positive,,0.9
31127,2:positive,2:positive,,0.78
31128,2:positive,2:positive,,0.84
31129,3:neutral,3:neutral,,0.73
31130,1:negative,1:negative,,0.74
31131,1:negative,1:negative,,0.71
31132,1:negative,1:negative,,0.81
31133,3:neutral,3:neutral,,0.7
31134,2:positive,2:positive,,0.82
31135,2:positive,2:positive,,0.86
31136,2:positive,2:positive,,0.87
31137,2:positive,2:positive,,0.86
31138,1:negative,1:negative,,0.94
31139,2:positive,2:positive,,0.96
31140,3:neutral,3:neutral,,0.72
31141,2:positive,2:positive,,0.84
31142,1:negative,1:negative,,0.87
31143,1:negative,1:negative,,0.86
31144,2:positive,2:positive,,0.93
31145,1:negative,1:negative,,0.79
31146,1:negative,1:negative,,0.91
31147,1:negative,1:negative,,0.87
31148,2:positive,2:positive,,0.93
31149,2:positive,2:positive,,0.84
31150,2:positive,2:positive,,0.87
31151,1:negative,1:negative,,0.88
31152,2:positive,2:positive,,0.82
31153,2:positive,2:positive,,0.92
31154,3:neutral,3:neutral,,0.7
31155,3:neutral,3:neutral,,0.7
31156,1:negative,1:negative,,0.73
31157,2:positive,2:positive,,0.82
31158,3:neutral,3:neutral,,0.65
31159,2:positive,2:positive,,0.91
31160,2:positive,2:positive,,0.76
31161,2:positive,2:positive,,0.89
31162,3:neutral,3:neutral,,0.65
31163,1:negative,1:negative,,0.8
31164,2:positive,2:positive,,0.99
31165,1:negative,1:negative,,0.81
31166,3:neutral,3:neutral,,0.69
31167,1:negative,1:negative,,0.89
31168,3:neutral,3:neutral,,0.63
31169,2:positive,2:positive,,0.96
31170,3:neutral,3:neutral,,0.82
31171,2:positive,2:positive,,0.93
31172,2:positive,2:positive,,0.91
31173,2:positive,2:positive,,0.9
31174,2:positive,2:positive,,0.86
31175,3:neutral,2:positive,+,0.609
31176,2:positive,2:positive,,0.77
31177,3:neutral,3:neutral,,0.74
31178,2:positive,2:positive,,0.99
31179,1:negative,1:negative,,0.75
31180,2:positive,2:positive,,0.94
31181,2:positive,2:positive,,0.82
31182,2:positive,2:positive,,0.89
31183,2:positive,2:positive,,0.91
31184,2:positive,2:positive,,0.89
31185,1:negative,1:negative,,0.72
31186,1:negative,1:negative,,0.86
31187,2:positive,2:positive,,0.91
31188,1:negative,1:negative,,0.77
31189,2:positive,2:positive,,0.75
31190,1:negative,1:negative,,0.83
31191,3:neutral,3:neutral,,0.7
31192,2:positive,2:positive,,0.98
31193,1:negative,1:negative,,0.9
31194,2:positive,2:positive,,0.86
31195,3:neutral,3:neutral,,0.75
31196,2:positive,2:positive,,0.76
31197,2:positive,2:positive,,0.91
31198,2:positive,2:positive,,0.85
31199,2:positive,2:positive,,0.92
31200,2:positive,2:positive,,0.93
31201,2:positive,2:positive,,0.96
31202,2:positive,2:positive,,0.91
31203,2:positive,2:positive,,0.99
31204,1:negative,1:negative,,0.74
31205,1:negative,1:negative,,0.8
31206,2:positive,2:positive,,0.88
31207,3:neutral,3:neutral,,0.69
31208,2:positive,2:positive,,0.94
31209,1:negative,1:negative,,0.78
31210,3:neutral,3:neutral,,0.78
31211,2:positive,2:positive,,0.93
31212,2:positive,2:positive,,0.85
31213,1:negative,1:negative,,0.82
31214,2:positive,2:positive,,0.72
31215,2:positive,2:positive,,0.756
31216,2:positive,2:positive,,0.9
31217,1:negative,1:negative,,0.93
31218,1:negative,1:negative,,0.93
31219,2:positive,2:positive,,0.82
31220,2:positive,2:positive,,0.91
31221,2:positive,2:positive,,0.9
31222,2:positive,2:positive,,0.71
31223,3:neutral,3:neutral,,0.67
31224,2:positive,2:positive,,0.96
31225,1:negative,1:negative,,0.84
31226,2:positive,2:positive,,0.94
31227,2:positive,2:positive,,0.83
31228,2:positive,2:positive,,0.93
31229,3:neutral,3:neutral,,0.76
31230,2:positive,2:positive,,0.76
31231,3:neutral,3:neutral,,0.73
31232,3:neutral,3:neutral,,0.72
31233,2:positive,2:positive,,0.92
31234,1:negative,1:negative,,0.8
31235,3:neutral,3:neutral,,0.65
31236,2:positive,2:positive,,0.82
31237,3:neutral,3:neutral,,0.73
31238,3:neutral,3:neutral,,0.84
31239,3:neutral,3:neutral,,0.67
31240,1:negative,1:negative,,0.75
31241,1:negative,1:negative,,0.77
31242,2:positive,2:positive,,0.97
31243,1:negative,1:negative,,0.8
31244,1:negative,1:negative,,0.71
31245,2:positive,2:positive,,0.91
31246,2:positive,2:positive,,0.85
31247,3:neutral,3:neutral,,0.76
31248,2:positive,2:positive,,0.97
31249,3:neutral,3:neutral,,0.72
31250,3:neutral,3:neutral,,0.75
31251,2:positive,2:positive,,0.88
31252,1:negative,1:negative,,0.725
31253,2:positive,2:positive,,0.97
31254,1:negative,1:negative,,0.88
31255,2:positive,2:positive,,0.85
31256,2:positive,2:positive,,0.88
31257,1:negative,1:negative,,0.84
31258,1:negative,1:negative,,0.9
31259,2:positive,2:positive,,0.81
31260,2:positive,2:positive,,0.95
31261,2:positive,2:positive,,0.87
31262,3:neutral,3:neutral,,0.76
31263,1:negative,1:negative,,0.71
31264,1:negative,1:negative,,0.77
31265,2:positive,2:positive,,0.82
31266,2:positive,2:positive,,0.93
31267,2:positive,2:positive,,0.81
31268,1:negative,1:negative,,0.77
31269,2:positive,2:positive,,0.74
31270,2:positive,2:positive,,0.77
31271,1:negative,1:negative,,0.93
31272,1:negative,1:negative,,0.76
31273,2:positive,2:positive,,0.94
31274,3:neutral,3:neutral,,0.75
31275,2:positive,2:positive,,0.92
31276,2:positive,2:positive,,0.9
31277,3:neutral,3:neutral,,0.79
31278,2:positive,2:positive,,0.609
31279,3:neutral,3:neutral,,0.74
31280,2:positive,2:positive,,0.9
31281,1:negative,1:negative,,0.82
31282,2:positive,2:positive,,0.9
31283,1:negative,1:negative,,0.91
