=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1
Relation:     final_test_3
Instances:    10000
Attributes:   659
              [list of attributes omitted]
Test mode:    evaluate on training data

=== Classifier model (full training set) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

Time taken to build model: 63.73 seconds

=== Predictions on training set ===

inst#,actual,predicted,error,prediction
8656,1:positive,1:positive,,0.95
8657,1:positive,1:positive,,1
8658,2:negative,2:negative,,0.73
8659,1:positive,1:positive,,0.95
8660,1:positive,1:positive,,0.99
8661,1:positive,1:positive,,0.99
8662,1:positive,1:positive,,0.99
8663,2:negative,2:negative,,0.83
8664,2:negative,2:negative,,0.7
8665,1:positive,1:positive,,0.95
8666,1:positive,1:positive,,0.88
8667,1:positive,1:positive,,0.98
8668,1:positive,1:positive,,1
8669,1:positive,1:positive,,0.94
8670,2:negative,2:negative,,0.81
8671,1:positive,1:positive,,0.94
8672,2:negative,2:negative,,0.85
8673,1:positive,1:positive,,0.99
8674,2:negative,2:negative,,0.89
8675,2:negative,2:negative,,0.78
8676,1:positive,1:positive,,0.96
8677,1:positive,1:positive,,0.99
8678,1:positive,1:positive,,0.97
8679,1:positive,1:positive,,0.96
8680,1:positive,1:positive,,0.94
8681,1:positive,1:positive,,0.97
8682,1:positive,1:positive,,0.95
8683,1:positive,1:positive,,0.82
8684,2:negative,2:negative,,0.85
8685,2:negative,2:negative,,0.83
8686,1:positive,1:positive,,0.91
8687,1:positive,1:positive,,0.97
8688,1:positive,1:positive,,0.98
8689,2:negative,2:negative,,0.81
8690,1:positive,1:positive,,0.88
8691,1:positive,1:positive,,0.98
8692,2:negative,2:negative,,0.9
8693,1:positive,1:positive,,0.96
8694,1:positive,1:positive,,0.91
8695,1:positive,1:positive,,0.94
8696,1:positive,1:positive,,0.93
8697,2:negative,2:negative,,0.88
8698,1:positive,1:positive,,0.98
8699,1:positive,1:positive,,0.99
8700,2:negative,2:negative,,0.83
8701,1:positive,1:positive,,0.99
8702,1:positive,1:positive,,0.98
8703,1:positive,1:positive,,0.99
8704,1:positive,1:positive,,0.93
8705,1:positive,1:positive,,0.98
8706,1:positive,1:positive,,1
8707,1:positive,1:positive,,0.96
8708,1:positive,1:positive,,0.97
8709,1:positive,1:positive,,0.78
8710,1:positive,1:positive,,0.95
8711,1:positive,1:positive,,0.99
8712,1:positive,1:positive,,0.92
8713,2:negative,2:negative,,0.65
8714,1:positive,1:positive,,0.91
8715,2:negative,2:negative,,0.81
8716,1:positive,1:positive,,0.83
8717,1:positive,1:positive,,0.92
8718,2:negative,2:negative,,0.74
8719,1:positive,1:positive,,0.85
8720,2:negative,2:negative,,0.77
8721,1:positive,1:positive,,0.94
8722,2:negative,2:negative,,0.89
8723,2:negative,2:negative,,0.91
8724,1:positive,1:positive,,0.99
8725,1:positive,1:positive,,0.92
8726,1:positive,1:positive,,0.9
8727,1:positive,1:positive,,1
8728,1:positive,1:positive,,0.97
8729,1:positive,1:positive,,0.94
8730,1:positive,1:positive,,0.97
8731,1:positive,1:positive,,0.95
8732,1:positive,1:positive,,0.95
8733,1:positive,1:positive,,0.98
8734,1:positive,1:positive,,0.98
8735,1:positive,1:positive,,0.95
8736,1:positive,1:positive,,0.9
8737,1:positive,1:positive,,0.91
8738,1:positive,1:positive,,0.9
8739,1:positive,1:positive,,0.99
8740,2:negative,2:negative,,0.69
8741,1:positive,1:positive,,0.9
8742,1:positive,1:positive,,0.96
8743,2:negative,2:negative,,0.79
8744,1:positive,1:positive,,0.99
8745,1:positive,1:positive,,0.98
8746,1:positive,1:positive,,0.96
8747,1:positive,1:positive,,0.91
8748,1:positive,1:positive,,0.96
8749,1:positive,1:positive,,0.99
8750,2:negative,2:negative,,0.9
8751,1:positive,1:positive,,0.91
8752,2:negative,2:negative,,0.75
8753,1:positive,1:positive,,1
8754,1:positive,1:positive,,0.97
8755,1:positive,1:positive,,0.94
8756,2:negative,2:negative,,0.86
8757,2:negative,2:negative,,0.87
8758,2:negative,2:negative,,0.94
8759,1:positive,1:positive,,0.92
8760,1:positive,1:positive,,0.96
8761,1:positive,1:positive,,0.94
8762,1:positive,1:positive,,1
8763,1:positive,1:positive,,0.99
8764,1:positive,1:positive,,0.97
8765,1:positive,1:positive,,0.97
8766,1:positive,1:positive,,0.94
8767,1:positive,1:positive,,0.97
8768,1:positive,1:positive,,1
8769,2:negative,2:negative,,0.97
8770,1:positive,1:positive,,0.9
8771,1:positive,1:positive,,0.89
8772,1:positive,1:positive,,0.98
8773,1:positive,1:positive,,0.94
8774,1:positive,1:positive,,1
8775,1:positive,1:positive,,0.93
8776,1:positive,1:positive,,0.9
8777,1:positive,1:positive,,0.85
8778,1:positive,1:positive,,0.92
8779,1:positive,1:positive,,0.97
8780,1:positive,1:positive,,0.97
8781,1:positive,1:positive,,0.93
8782,1:positive,1:positive,,0.96
8783,1:positive,1:positive,,0.95
8784,2:negative,2:negative,,0.85
8785,1:positive,1:positive,,0.98
8786,2:negative,2:negative,,0.85
8787,1:positive,1:positive,,0.86
8788,2:negative,2:negative,,0.89
8789,2:negative,2:negative,,0.84
8790,3:neutral,3:neutral,,0.69
8791,1:positive,1:positive,,1
8792,2:negative,2:negative,,0.89
8793,1:positive,1:positive,,1
8794,1:positive,1:positive,,0.91
8795,1:positive,1:positive,,1
8796,1:positive,1:positive,,0.86
8797,1:positive,1:positive,,0.98
8798,2:negative,2:negative,,0.79
8799,1:positive,1:positive,,0.93
8800,2:negative,2:negative,,0.88
8801,2:negative,2:negative,,0.76
8802,1:positive,1:positive,,1
8803,2:negative,2:negative,,0.75
8804,1:positive,1:positive,,0.98
8805,1:positive,1:positive,,0.94
8806,1:positive,1:positive,,0.94
8807,1:positive,1:positive,,0.91
8808,1:positive,1:positive,,0.98
8809,1:positive,1:positive,,0.96
8810,1:positive,1:positive,,0.85
8811,1:positive,1:positive,,0.95
8812,1:positive,1:positive,,0.94
8813,2:negative,2:negative,,0.77
8814,1:positive,1:positive,,0.97
8815,1:positive,1:positive,,0.95
8816,1:positive,1:positive,,1
8817,1:positive,1:positive,,0.98
8818,1:positive,1:positive,,0.96
8819,3:neutral,3:neutral,,0.65
8820,1:positive,1:positive,,0.99
8821,2:negative,2:negative,,0.8
8822,1:positive,1:positive,,0.96
8823,1:positive,1:positive,,0.97
8824,2:negative,2:negative,,0.81
8825,1:positive,1:positive,,0.91
8826,1:positive,1:positive,,0.98
8827,1:positive,1:positive,,0.9
8828,1:positive,1:positive,,0.85
8829,1:positive,1:positive,,0.87
8830,1:positive,1:positive,,0.9
8831,1:positive,1:positive,,0.93
8832,2:negative,2:negative,,0.91
8833,1:positive,1:positive,,0.99
8834,1:positive,1:positive,,0.89
8835,1:positive,1:positive,,0.96
8836,1:positive,1:positive,,0.95
8837,1:positive,1:positive,,0.91
8838,1:positive,1:positive,,0.95
8839,1:positive,1:positive,,0.98
8840,1:positive,1:positive,,0.93
8841,1:positive,1:positive,,1
8842,1:positive,1:positive,,0.98
8843,1:positive,1:positive,,0.97
8844,2:negative,2:negative,,0.86
8845,1:positive,1:positive,,0.89
8846,1:positive,1:positive,,0.96
8847,1:positive,1:positive,,0.95
8848,1:positive,1:positive,,0.98
8849,2:negative,2:negative,,0.89
8850,1:positive,1:positive,,0.9
8851,1:positive,1:positive,,0.9
8852,2:negative,2:negative,,0.95
8853,1:positive,1:positive,,0.99
8854,1:positive,1:positive,,0.97
8855,2:negative,2:negative,,0.68
8856,1:positive,1:positive,,0.93
8857,2:negative,2:negative,,0.85
8858,2:negative,2:negative,,0.89
8859,1:positive,1:positive,,0.99
8860,2:negative,2:negative,,0.83
8861,1:positive,1:positive,,0.89
8862,1:positive,1:positive,,0.97
8863,1:positive,1:positive,,0.95
8864,1:positive,1:positive,,0.88
8865,1:positive,1:positive,,0.97
8866,1:positive,1:positive,,1
8867,1:positive,1:positive,,0.9
8868,1:positive,1:positive,,0.94
8869,1:positive,1:positive,,0.99
8870,1:positive,1:positive,,0.93
8871,1:positive,1:positive,,0.85
8872,1:positive,1:positive,,0.99
8873,1:positive,1:positive,,0.97
8874,1:positive,1:positive,,0.98
8875,1:positive,1:positive,,0.96
8876,1:positive,1:positive,,0.94
8877,1:positive,1:positive,,0.98
8878,1:positive,1:positive,,0.98
8879,2:negative,2:negative,,0.77
8880,2:negative,2:negative,,0.87
8881,2:negative,2:negative,,0.87
8882,1:positive,1:positive,,0.95
8883,2:negative,2:negative,,0.74
8884,1:positive,1:positive,,0.96
8885,1:positive,1:positive,,0.99
8886,2:negative,2:negative,,0.8
8887,2:negative,2:negative,,0.86
8888,1:positive,1:positive,,0.88
8889,2:negative,2:negative,,0.93
8890,1:positive,1:positive,,1
8891,1:positive,1:positive,,0.88
8892,2:negative,2:negative,,0.74
8893,1:positive,1:positive,,0.95
8894,1:positive,1:positive,,0.89
8895,1:positive,1:positive,,1
8896,1:positive,1:positive,,0.97
8897,2:negative,2:negative,,0.86
8898,1:positive,1:positive,,1
8899,1:positive,1:positive,,0.96
8900,1:positive,1:positive,,1
8901,1:positive,1:positive,,0.99
8902,1:positive,1:positive,,0.95
8903,2:negative,2:negative,,0.9
8904,1:positive,1:positive,,0.9
8905,1:positive,1:positive,,0.91
8906,2:negative,2:negative,,0.9
8907,2:negative,2:negative,,0.78
8908,1:positive,1:positive,,0.96
8909,2:negative,2:negative,,0.85
8910,1:positive,1:positive,,0.99
8911,1:positive,1:positive,,1
8912,1:positive,1:positive,,0.9
8913,1:positive,1:positive,,0.96
8914,1:positive,1:positive,,0.88
8915,1:positive,1:positive,,0.93
8916,1:positive,1:positive,,0.92
8917,2:negative,2:negative,,0.75
8918,1:positive,1:positive,,0.95
8919,1:positive,1:positive,,0.99
8920,1:positive,1:positive,,0.94
8921,1:positive,1:positive,,0.93
8922,2:negative,2:negative,,0.87
8923,2:negative,2:negative,,0.85
8924,2:negative,2:negative,,0.87
8925,1:positive,1:positive,,0.93
8926,2:negative,2:negative,,0.85
8927,1:positive,1:positive,,0.97
8928,1:positive,1:positive,,0.92
8929,1:positive,1:positive,,0.9
8930,2:negative,2:negative,,0.91
8931,1:positive,1:positive,,0.89
8932,1:positive,1:positive,,0.95
8933,1:positive,1:positive,,0.84
8934,1:positive,1:positive,,0.9
8935,1:positive,1:positive,,0.86
8936,1:positive,1:positive,,0.96
8937,1:positive,1:positive,,0.86
8938,2:negative,2:negative,,0.89
8939,2:negative,2:negative,,0.73
8940,1:positive,1:positive,,0.98
8941,3:neutral,3:neutral,,0.64
8942,1:positive,1:positive,,0.99
8943,1:positive,1:positive,,0.99
8944,1:positive,1:positive,,0.97
8945,1:positive,1:positive,,1
8946,1:positive,1:positive,,0.87
8947,1:positive,1:positive,,0.85
8948,2:negative,2:negative,,0.89
8949,1:positive,1:positive,,0.98
8950,1:positive,1:positive,,0.89
8951,1:positive,1:positive,,0.91
8952,1:positive,1:positive,,0.88
8953,1:positive,1:positive,,0.97
8954,1:positive,1:positive,,0.96
8955,1:positive,1:positive,,0.93
8956,2:negative,2:negative,,0.86
8957,1:positive,1:positive,,0.97
8958,1:positive,1:positive,,0.98
8959,1:positive,1:positive,,0.91
8960,2:negative,2:negative,,0.77
8961,1:positive,1:positive,,0.96
8962,1:positive,1:positive,,0.91
8963,2:negative,2:negative,,0.91
8964,1:positive,1:positive,,0.85
8965,2:negative,2:negative,,0.78
8966,2:negative,2:negative,,0.87
8967,1:positive,1:positive,,0.93
8968,1:positive,1:positive,,0.92
8969,1:positive,1:positive,,0.95
8970,1:positive,1:positive,,0.95
8971,1:positive,1:positive,,0.99
8972,1:positive,1:positive,,0.97
8973,1:positive,1:positive,,0.96
8974,2:negative,2:negative,,0.86
8975,1:positive,1:positive,,0.89
8976,2:negative,2:negative,,0.74
8977,1:positive,1:positive,,0.98
8978,2:negative,2:negative,,0.94
8979,1:positive,1:positive,,0.99
8980,1:positive,1:positive,,0.91
8981,1:positive,1:positive,,0.96
8982,1:positive,1:positive,,0.93
8983,1:positive,1:positive,,0.96
8984,1:positive,1:positive,,0.91
8985,1:positive,1:positive,,0.99
8986,1:positive,1:positive,,0.93
8987,1:positive,1:positive,,0.95
8988,1:positive,1:positive,,0.89
8989,1:positive,1:positive,,0.98
8990,1:positive,1:positive,,0.98
8991,2:negative,2:negative,,0.86
8992,3:neutral,3:neutral,,0.66
8993,1:positive,1:positive,,0.99
8994,1:positive,1:positive,,0.95
8995,1:positive,1:positive,,0.95
8996,1:positive,1:positive,,0.93
8997,1:positive,1:positive,,0.96
8998,1:positive,1:positive,,1
8999,1:positive,1:positive,,0.92
9000,1:positive,1:positive,,0.99
9001,1:positive,1:positive,,0.97
9002,1:positive,1:positive,,0.91
9003,1:positive,1:positive,,0.78
9004,1:positive,1:positive,,0.88
9005,2:negative,2:negative,,0.78
9006,1:positive,1:positive,,0.95
9007,1:positive,1:positive,,0.93
9008,1:positive,1:positive,,0.97
9009,2:negative,2:negative,,0.82
9010,1:positive,1:positive,,0.99
9011,1:positive,1:positive,,0.99
9012,1:positive,1:positive,,0.9
9013,1:positive,1:positive,,0.97
9014,2:negative,2:negative,,0.87
9015,1:positive,1:positive,,0.98
9016,1:positive,1:positive,,0.97
9017,2:negative,2:negative,,0.77
9018,2:negative,2:negative,,0.68
9019,1:positive,1:positive,,0.98
9020,1:positive,1:positive,,0.95
9021,1:positive,1:positive,,1
9022,2:negative,2:negative,,0.87
9023,1:positive,1:positive,,1
9024,1:positive,1:positive,,0.97
9025,2:negative,2:negative,,0.87
9026,1:positive,1:positive,,0.96
9027,2:negative,2:negative,,0.84
9028,1:positive,1:positive,,0.97
9029,1:positive,1:positive,,0.97
9030,1:positive,1:positive,,0.99
9031,1:positive,1:positive,,0.95
9032,2:negative,2:negative,,0.83
9033,2:negative,2:negative,,0.71
9034,1:positive,1:positive,,0.97
9035,1:positive,1:positive,,0.9
9036,1:positive,1:positive,,0.95
9037,1:positive,1:positive,,0.99
9038,1:positive,1:positive,,0.94
9039,1:positive,1:positive,,0.89
9040,1:positive,1:positive,,0.93
9041,1:positive,1:positive,,0.98
9042,1:positive,1:positive,,0.9
9043,1:positive,1:positive,,0.99
9044,1:positive,1:positive,,0.97
9045,1:positive,1:positive,,0.94
9046,1:positive,1:positive,,0.94
9047,2:negative,2:negative,,0.76
9048,1:positive,1:positive,,0.95
9049,1:positive,1:positive,,0.92
9050,1:positive,1:positive,,1
9051,2:negative,2:negative,,0.87
9052,2:negative,2:negative,,0.81
9053,1:positive,1:positive,,1
9054,1:positive,1:positive,,0.94
9055,1:positive,1:positive,,0.9
9056,1:positive,1:positive,,0.95
9057,1:positive,1:positive,,0.97
9058,1:positive,1:positive,,0.95
9059,2:negative,2:negative,,0.76
9060,1:positive,1:positive,,0.95
9061,1:positive,1:positive,,0.92
9062,1:positive,1:positive,,0.93
9063,1:positive,1:positive,,0.98
9064,1:positive,1:positive,,0.94
9065,1:positive,1:positive,,0.99
9066,1:positive,1:positive,,1
9067,2:negative,2:negative,,0.8
9068,1:positive,1:positive,,0.94
9069,1:positive,1:positive,,0.82
9070,2:negative,2:negative,,0.72
9071,1:positive,1:positive,,0.9
9072,1:positive,1:positive,,0.99
9073,1:positive,1:positive,,0.97
9074,2:negative,2:negative,,0.94
9075,3:neutral,3:neutral,,0.63
9076,2:negative,2:negative,,0.72
9077,1:positive,1:positive,,0.98
9078,2:negative,2:negative,,0.73
9079,1:positive,1:positive,,0.94
9080,1:positive,1:positive,,0.94
9081,1:positive,1:positive,,0.93
9082,1:positive,1:positive,,0.91
9083,1:positive,1:positive,,0.93
9084,1:positive,1:positive,,0.98
9085,1:positive,1:positive,,0.91
9086,1:positive,1:positive,,0.98
9087,2:negative,2:negative,,0.73
9088,2:negative,2:negative,,0.79
9089,2:negative,2:negative,,0.9
9090,1:positive,1:positive,,0.95
9091,2:negative,2:negative,,0.8
9092,1:positive,1:positive,,0.95
9093,2:negative,2:negative,,0.76
9094,1:positive,1:positive,,0.94
9095,2:negative,2:negative,,0.89
9096,1:positive,1:positive,,0.92
9097,1:positive,1:positive,,0.91
9098,1:positive,1:positive,,0.93
9099,1:positive,1:positive,,0.93
9100,1:positive,1:positive,,0.98
9101,1:positive,1:positive,,0.92
9102,2:negative,2:negative,,0.86
9103,1:positive,1:positive,,1
9104,1:positive,1:positive,,0.91
9105,1:positive,1:positive,,0.95
9106,1:positive,1:positive,,0.96
9107,1:positive,1:positive,,0.96
9108,1:positive,1:positive,,0.92
9109,1:positive,1:positive,,0.89
9110,1:positive,1:positive,,1
9111,1:positive,1:positive,,0.94
9112,1:positive,1:positive,,0.96
9113,1:positive,1:positive,,0.91
9114,1:positive,1:positive,,1
9115,1:positive,1:positive,,0.96
9116,1:positive,1:positive,,0.98
9117,1:positive,1:positive,,1
9118,2:negative,2:negative,,0.74
9119,1:positive,1:positive,,0.95
9120,1:positive,1:positive,,0.94
9121,1:positive,1:positive,,0.97
9122,1:positive,1:positive,,0.9
9123,1:positive,1:positive,,0.99
9124,2:negative,2:negative,,0.83
9125,1:positive,1:positive,,0.88
9126,1:positive,1:positive,,0.92
9127,1:positive,1:positive,,0.95
9128,2:negative,2:negative,,0.73
9129,2:negative,2:negative,,0.66
9130,1:positive,1:positive,,0.98
9131,1:positive,1:positive,,0.9
9132,1:positive,1:positive,,0.94
9133,1:positive,1:positive,,0.96
9134,1:positive,1:positive,,0.92
9135,1:positive,1:positive,,0.95
9136,1:positive,1:positive,,0.93
9137,2:negative,2:negative,,0.75
9138,1:positive,1:positive,,0.9
9139,1:positive,1:positive,,0.94
9140,1:positive,1:positive,,1
9141,2:negative,2:negative,,0.86
9142,1:positive,1:positive,,1
9143,1:positive,1:positive,,0.99
9144,1:positive,1:positive,,0.91
9145,1:positive,1:positive,,0.94
9146,1:positive,1:positive,,0.93
9147,1:positive,1:positive,,0.94
9148,1:positive,1:positive,,0.96
9149,2:negative,2:negative,,0.76
9150,1:positive,1:positive,,0.93
9151,1:positive,1:positive,,0.95
9152,2:negative,2:negative,,0.72
9153,2:negative,2:negative,,0.86
9154,1:positive,1:positive,,0.98
9155,1:positive,1:positive,,1
9156,1:positive,1:positive,,0.96
9157,1:positive,1:positive,,0.97
9158,1:positive,1:positive,,0.82
9159,1:positive,1:positive,,0.87
9160,1:positive,1:positive,,0.99
9161,1:positive,1:positive,,1
9162,1:positive,1:positive,,0.98
9163,1:positive,1:positive,,0.99
9164,1:positive,1:positive,,0.99
9165,1:positive,1:positive,,0.9
9166,1:positive,1:positive,,0.98
9167,1:positive,1:positive,,0.93
9168,1:positive,1:positive,,0.83
9169,2:negative,2:negative,,0.87
9170,1:positive,1:positive,,0.94
9171,1:positive,1:positive,,0.97
9172,1:positive,1:positive,,0.97
9173,2:negative,2:negative,,0.78
9174,1:positive,1:positive,,0.95
9175,1:positive,1:positive,,0.99
9176,1:positive,1:positive,,0.97
9177,2:negative,2:negative,,0.88
9178,1:positive,1:positive,,0.99
9179,1:positive,1:positive,,0.92
9180,1:positive,1:positive,,0.98
9181,2:negative,2:negative,,0.86
9182,1:positive,1:positive,,0.93
9183,1:positive,1:positive,,0.91
9184,1:positive,1:positive,,1
9185,1:positive,1:positive,,0.98
9186,1:positive,1:positive,,0.97
9187,2:negative,2:negative,,0.79
9188,1:positive,1:positive,,0.93
9189,2:negative,2:negative,,0.76
9190,1:positive,1:positive,,0.99
9191,2:negative,2:negative,,0.89
9192,1:positive,1:positive,,0.9
9193,1:positive,1:positive,,0.99
9194,1:positive,1:positive,,0.92
9195,1:positive,1:positive,,0.86
9196,1:positive,1:positive,,0.98
9197,2:negative,2:negative,,0.91
9198,1:positive,1:positive,,0.82
9199,1:positive,1:positive,,0.99
9200,1:positive,1:positive,,0.91
9201,1:positive,1:positive,,0.91
9202,1:positive,1:positive,,0.88
9203,1:positive,1:positive,,0.98
9204,1:positive,1:positive,,0.99
9205,2:negative,2:negative,,0.85
9206,1:positive,1:positive,,0.94
9207,1:positive,1:positive,,0.88
9208,1:positive,1:positive,,0.88
9209,1:positive,1:positive,,0.94
9210,1:positive,1:positive,,0.94
9211,1:positive,1:positive,,0.97
9212,1:positive,1:positive,,0.94
9213,1:positive,1:positive,,0.97
9214,1:positive,1:positive,,0.95
9215,1:positive,1:positive,,0.91
9216,1:positive,1:positive,,0.98
9217,1:positive,1:positive,,0.99
9218,1:positive,1:positive,,0.97
9219,1:positive,1:positive,,0.9
9220,2:negative,2:negative,,0.79
9221,1:positive,1:positive,,0.91
9222,1:positive,1:positive,,0.92
9223,1:positive,1:positive,,0.95
9224,1:positive,1:positive,,1
9225,1:positive,1:positive,,0.94
9226,2:negative,2:negative,,0.89
9227,1:positive,1:positive,,0.96
9228,1:positive,1:positive,,0.91
9229,1:positive,1:positive,,0.94
9230,1:positive,1:positive,,0.89
9231,1:positive,1:positive,,0.9
9232,1:positive,1:positive,,0.95
9233,1:positive,1:positive,,0.99
9234,1:positive,1:positive,,0.86
9235,2:negative,2:negative,,0.69
9236,1:positive,1:positive,,0.95
9237,2:negative,2:negative,,0.79
9238,1:positive,1:positive,,0.94
9239,1:positive,1:positive,,0.97
9240,1:positive,1:positive,,0.97
9241,1:positive,1:positive,,0.98
9242,1:positive,1:positive,,1
9243,2:negative,2:negative,,0.87
9244,1:positive,1:positive,,0.96
9245,2:negative,2:negative,,0.75
9246,2:negative,2:negative,,0.96
9247,2:negative,2:negative,,0.82
9248,1:positive,1:positive,,0.93
9249,1:positive,1:positive,,0.97
9250,2:negative,2:negative,,0.81
9251,1:positive,1:positive,,0.97
9252,1:positive,1:positive,,0.99
9253,1:positive,1:positive,,0.96
9254,1:positive,1:positive,,1
9255,2:negative,2:negative,,0.87
9256,1:positive,1:positive,,0.85
9257,2:negative,2:negative,,0.77
9258,1:positive,1:positive,,0.99
9259,1:positive,1:positive,,0.89
9260,2:negative,2:negative,,0.81
9261,2:negative,2:negative,,0.84
9262,2:negative,2:negative,,0.85
9263,2:negative,2:negative,,0.87
